,iid,id,partner,pid,match,field_cd,field_pcd
211,21,1.0,12,51.0,0,Engineering,0
212,21,1.0,13,52.0,0,Engineering,0
213,21,1.0,14,53.0,0,Engineering,0
214,21,1.0,15,54.0,0,Engineering,0
215,21,1.0,16,55.0,0,Engineering,0
542,42,3.0,1,21.0,0,Engineering,0
543,42,3.0,2,22.0,0,Engineering,0
544,42,3.0,3,23.0,0,Engineering,0
545,42,3.0,4,24.0,0,Engineering,0
546,42,3.0,5,25.0,0,Engineering,0
547,42,3.0,6,26.0,0,Engineering,0
548,42,3.0,7,27.0,0,Engineering,0
549,42,3.0,8,28.0,0,Engineering,0
550,42,3.0,9,29.0,0,Engineering,0
551,42,3.0,10,30.0,0,Engineering,0
552,42,3.0,11,31.0,0,Engineering,0
553,42,3.0,12,32.0,0,Engineering,0
554,42,3.0,13,33.0,0,Engineering,0
555,42,3.0,14,34.0,0,Engineering,0
556,42,3.0,15,35.0,0,Engineering,0
557,42,3.0,16,36.0,0,Engineering,0
558,42,3.0,17,37.0,0,Engineering,0
559,42,3.0,19,38.0,0,Engineering,0
560,42,3.0,20,39.0,0,Engineering,0
968,72,7.0,1,56.0,0,Engineering,0
969,72,7.0,2,57.0,0,Engineering,0
970,72,7.0,3,58.0,0,Engineering,0
971,72,7.0,4,59.0,0,Engineering,0
972,72,7.0,5,60.0,0,Engineering,0
973,72,7.0,6,61.0,0,Engineering,0
974,72,7.0,7,62.0,0,Engineering,0
975,72,7.0,8,63.0,0,Engineering,0
976,72,7.0,9,64.0,0,Engineering,0
977,72,7.0,10,65.0,0,Engineering,0
988,74,9.0,1,56.0,0,Engineering,0
989,74,9.0,2,57.0,0,Engineering,0
990,74,9.0,3,58.0,1,Engineering,0
991,74,9.0,4,59.0,0,Engineering,0
992,74,9.0,5,60.0,0,Engineering,0
993,74,9.0,6,61.0,0,Engineering,0
994,74,9.0,7,62.0,1,Engineering,0
995,74,9.0,8,63.0,0,Engineering,0
996,74,9.0,9,64.0,0,Engineering,0
997,74,9.0,10,65.0,0,Engineering,0
1062,79,4.0,1,94.0,0,Engineering,0
1063,79,4.0,2,95.0,0,Engineering,0
1064,79,4.0,3,96.0,0,Engineering,0
1065,79,4.0,4,97.0,0,Engineering,0
1066,79,4.0,5,98.0,0,Engineering,0
1067,79,4.0,6,99.0,0,Engineering,0
1068,79,4.0,7,100.0,0,Engineering,0
1069,79,4.0,8,101.0,0,Engineering,0
1070,79,4.0,9,102.0,0,Engineering,0
1071,79,4.0,10,103.0,0,Engineering,0
1072,79,4.0,11,104.0,1,Engineering,0
1073,79,4.0,12,105.0,0,Engineering,0
1074,79,4.0,13,106.0,0,Engineering,0
1075,79,4.0,14,107.0,1,Engineering,0
1076,79,4.0,15,108.0,1,Engineering,0
1077,79,4.0,16,109.0,0,Engineering,0
1078,79,4.0,17,110.0,0,Engineering,0
1079,79,4.0,18,111.0,0,Engineering,0
1314,93,18.0,1,94.0,0,Engineering,0
1315,93,18.0,2,95.0,1,Engineering,0
1316,93,18.0,3,96.0,0,Engineering,0
1317,93,18.0,4,97.0,1,Engineering,0
1318,93,18.0,5,98.0,0,Engineering,0
1319,93,18.0,6,99.0,0,Engineering,0
1320,93,18.0,7,100.0,1,Engineering,0
1321,93,18.0,8,101.0,0,Engineering,0
1322,93,18.0,9,102.0,0,Engineering,0
1323,93,18.0,10,103.0,0,Engineering,0
1324,93,18.0,11,104.0,1,Engineering,0
1325,93,18.0,12,105.0,0,Engineering,0
1326,93,18.0,13,106.0,0,Engineering,0
1327,93,18.0,14,107.0,0,Engineering,0
1328,93,18.0,15,108.0,0,Engineering,0
1329,93,18.0,16,109.0,0,Engineering,0
1330,93,18.0,17,110.0,0,Engineering,0
1331,93,18.0,18,111.0,0,Engineering,0
1368,96,3.0,1,76.0,0,Engineering,0
1369,96,3.0,2,77.0,0,Engineering,0
1370,96,3.0,3,78.0,0,Engineering,0
1371,96,3.0,4,79.0,0,Engineering,0
1372,96,3.0,5,80.0,0,Engineering,0
1373,96,3.0,6,81.0,0,Engineering,0
1374,96,3.0,7,82.0,0,Engineering,0
1375,96,3.0,8,83.0,0,Engineering,0
1376,96,3.0,9,84.0,0,Engineering,0
1377,96,3.0,10,85.0,0,Engineering,0
1378,96,3.0,11,86.0,0,Engineering,0
1379,96,3.0,12,87.0,0,Engineering,0
1380,96,3.0,13,88.0,0,Engineering,0
1381,96,3.0,14,89.0,0,Engineering,0
1382,96,3.0,15,90.0,0,Engineering,0
1383,96,3.0,16,91.0,0,Engineering,0
1384,96,3.0,17,92.0,0,Engineering,0
1385,96,3.0,18,93.0,0,Engineering,0
1584,108,15.0,1,76.0,0,Engineering,0
1585,108,15.0,2,77.0,0,Engineering,0
1586,108,15.0,3,78.0,0,Engineering,0
1587,108,15.0,4,79.0,1,Engineering,0
1588,108,15.0,5,80.0,0,Engineering,0
1589,108,15.0,6,81.0,1,Engineering,0
1590,108,15.0,7,82.0,0,Engineering,0
1591,108,15.0,8,83.0,0,Engineering,0
1592,108,15.0,9,84.0,1,Engineering,0
1593,108,15.0,10,85.0,0,Engineering,0
1594,108,15.0,11,86.0,1,Engineering,0
1595,108,15.0,12,87.0,0,Engineering,0
1596,108,15.0,13,88.0,0,Engineering,0
1597,108,15.0,14,89.0,0,Engineering,0
1598,108,15.0,15,90.0,0,Engineering,0
1599,108,15.0,16,91.0,0,Engineering,0
1600,108,15.0,17,92.0,0,Engineering,0
1601,108,15.0,18,93.0,0,Engineering,0
1756,123,2.0,1,112.0,0,Engineering,0
1757,123,2.0,2,113.0,0,Engineering,0
1758,123,2.0,3,114.0,0,Engineering,0
1759,123,2.0,4,115.0,0,Engineering,0
1760,123,2.0,5,116.0,0,Engineering,0
1761,123,2.0,6,117.0,0,Engineering,0
1762,123,2.0,10,119.0,0,Engineering,0
1763,123,2.0,11,120.0,0,Engineering,0
1764,123,2.0,12,121.0,0,Engineering,0
1765,123,2.0,7,,0,Engineering,0
1796,127,6.0,1,112.0,1,Engineering,0
1797,127,6.0,2,113.0,0,Engineering,0
1798,127,6.0,3,114.0,0,Engineering,0
1799,127,6.0,4,115.0,1,Engineering,0
1800,127,6.0,5,116.0,1,Engineering,0
1801,127,6.0,6,117.0,0,Engineering,0
1802,127,6.0,10,119.0,1,Engineering,0
1803,127,6.0,11,120.0,0,Engineering,0
1804,127,6.0,12,121.0,0,Engineering,0
1805,127,6.0,7,,0,Engineering,0
1806,128,7.0,1,112.0,1,Engineering,0
1807,128,7.0,2,113.0,1,Engineering,0
1808,128,7.0,3,114.0,1,Engineering,0
1809,128,7.0,4,115.0,1,Engineering,0
1810,128,7.0,5,116.0,0,Engineering,0
1811,128,7.0,6,117.0,0,Engineering,0
1812,128,7.0,10,119.0,1,Engineering,0
1813,128,7.0,11,120.0,1,Engineering,0
1814,128,7.0,12,121.0,0,Engineering,0
1815,128,7.0,7,,0,Engineering,0
1826,130,9.0,1,112.0,0,Engineering,0
1827,130,9.0,2,113.0,0,Engineering,0
1828,130,9.0,3,114.0,0,Engineering,0
1829,130,9.0,4,115.0,0,Engineering,0
1830,130,9.0,5,116.0,0,Engineering,0
1831,130,9.0,6,117.0,0,Engineering,0
1832,130,9.0,10,119.0,1,Engineering,0
1833,130,9.0,11,120.0,1,Engineering,0
1834,130,9.0,12,121.0,0,Engineering,0
1835,130,9.0,7,,0,Engineering,0
1836,131,10.0,1,112.0,0,Engineering,0
1837,131,10.0,2,113.0,0,Engineering,0
1838,131,10.0,3,114.0,0,Engineering,0
1839,131,10.0,4,115.0,0,Engineering,0
1840,131,10.0,5,116.0,0,Engineering,0
1841,131,10.0,6,117.0,0,Engineering,0
1842,131,10.0,10,119.0,0,Engineering,0
1843,131,10.0,11,120.0,0,Engineering,0
1844,131,10.0,12,121.0,0,Engineering,0
1845,131,10.0,7,,0,Engineering,0
1851,133,2.0,1,137.0,0,Engineering,0
1852,133,2.0,2,138.0,0,Engineering,0
1853,133,2.0,4,139.0,0,Engineering,0
1854,133,2.0,6,140.0,0,Engineering,0
1855,133,2.0,10,141.0,0,Engineering,0
1881,139,4.0,1,132.0,0,Engineering,0
1882,139,4.0,2,133.0,0,Engineering,0
1883,139,4.0,3,134.0,0,Engineering,0
1884,139,4.0,5,135.0,0,Engineering,0
1885,139,4.0,6,136.0,0,Engineering,0
2528,186,3.0,1,174.0,0,Engineering,0
2529,186,3.0,2,175.0,0,Engineering,0
2530,186,3.0,3,176.0,1,Engineering,0
2531,186,3.0,4,177.0,0,Engineering,0
2532,186,3.0,5,178.0,1,Engineering,0
2533,186,3.0,6,179.0,0,Engineering,0
2534,186,3.0,7,180.0,0,Engineering,0
2535,186,3.0,8,181.0,1,Engineering,0
2536,186,3.0,9,182.0,0,Engineering,0
2537,186,3.0,10,183.0,0,Engineering,0
2548,188,5.0,1,174.0,0,Engineering,0
2549,188,5.0,2,175.0,1,Engineering,0
2550,188,5.0,3,176.0,0,Engineering,0
2551,188,5.0,4,177.0,0,Engineering,0
2552,188,5.0,5,178.0,0,Engineering,0
2553,188,5.0,6,179.0,0,Engineering,0
2554,188,5.0,7,180.0,0,Engineering,0
2555,188,5.0,8,181.0,0,Engineering,0
2556,188,5.0,9,182.0,0,Engineering,0
2557,188,5.0,10,183.0,0,Engineering,0
4053,275,3.0,1,252.0,0,Engineering,0
4054,275,3.0,2,253.0,0,Engineering,0
4055,275,3.0,3,254.0,0,Engineering,0
4056,275,3.0,4,255.0,0,Engineering,0
4057,275,3.0,5,256.0,0,Engineering,0
4058,275,3.0,6,257.0,0,Engineering,0
4059,275,3.0,7,258.0,0,Engineering,0
4060,275,3.0,8,259.0,0,Engineering,0
4061,275,3.0,9,260.0,0,Engineering,0
4062,275,3.0,10,261.0,1,Engineering,0
4063,275,3.0,11,262.0,0,Engineering,0
4064,275,3.0,12,263.0,0,Engineering,0
4065,275,3.0,13,264.0,0,Engineering,0
4066,275,3.0,14,265.0,0,Engineering,0
4067,275,3.0,15,266.0,0,Engineering,0
4068,275,3.0,16,267.0,0,Engineering,0
4069,275,3.0,17,268.0,0,Engineering,0
4070,275,3.0,18,269.0,0,Engineering,0
4071,275,3.0,19,270.0,0,Engineering,0
4072,275,3.0,20,271.0,0,Engineering,0
4073,275,3.0,21,272.0,0,Engineering,0
4116,278,6.0,1,252.0,0,Engineering,0
4117,278,6.0,2,253.0,0,Engineering,0
4118,278,6.0,3,254.0,0,Engineering,0
4119,278,6.0,4,255.0,0,Engineering,0
4120,278,6.0,5,256.0,0,Engineering,0
4121,278,6.0,6,257.0,0,Engineering,0
4122,278,6.0,7,258.0,0,Engineering,0
4123,278,6.0,8,259.0,0,Engineering,0
4124,278,6.0,9,260.0,0,Engineering,0
4125,278,6.0,10,261.0,0,Engineering,0
4126,278,6.0,11,262.0,0,Engineering,0
4127,278,6.0,12,263.0,0,Engineering,0
4128,278,6.0,13,264.0,0,Engineering,0
4129,278,6.0,14,265.0,0,Engineering,0
4130,278,6.0,15,266.0,0,Engineering,0
4131,278,6.0,16,267.0,0,Engineering,0
4132,278,6.0,17,268.0,0,Engineering,0
4133,278,6.0,18,269.0,0,Engineering,0
4134,278,6.0,19,270.0,0,Engineering,0
4135,278,6.0,20,271.0,0,Engineering,0
4136,278,6.0,21,272.0,0,Engineering,0
4200,282,10.0,1,252.0,0,Engineering,0
4201,282,10.0,2,253.0,0,Engineering,0
4202,282,10.0,3,254.0,0,Engineering,0
4203,282,10.0,4,255.0,0,Engineering,0
4204,282,10.0,5,256.0,1,Engineering,0
4205,282,10.0,6,257.0,0,Engineering,0
4206,282,10.0,7,258.0,1,Engineering,0
4207,282,10.0,8,259.0,0,Engineering,0
4208,282,10.0,9,260.0,1,Engineering,0
4209,282,10.0,10,261.0,0,Engineering,0
4210,282,10.0,11,262.0,0,Engineering,0
4211,282,10.0,12,263.0,1,Engineering,0
4212,282,10.0,13,264.0,1,Engineering,0
4213,282,10.0,14,265.0,0,Engineering,0
4214,282,10.0,15,266.0,0,Engineering,0
4215,282,10.0,16,267.0,0,Engineering,0
4216,282,10.0,17,268.0,0,Engineering,0
4217,282,10.0,18,269.0,0,Engineering,0
4218,282,10.0,19,270.0,1,Engineering,0
4219,282,10.0,20,271.0,1,Engineering,0
4220,282,10.0,21,272.0,0,Engineering,0
4221,283,11.0,1,252.0,0,Engineering,0
4222,283,11.0,2,253.0,0,Engineering,0
4223,283,11.0,3,254.0,0,Engineering,0
4224,283,11.0,4,255.0,0,Engineering,0
4225,283,11.0,5,256.0,0,Engineering,0
4226,283,11.0,6,257.0,0,Engineering,0
4227,283,11.0,7,258.0,1,Engineering,0
4228,283,11.0,8,259.0,0,Engineering,0
4229,283,11.0,9,260.0,0,Engineering,0
4230,283,11.0,10,261.0,0,Engineering,0
4231,283,11.0,11,262.0,0,Engineering,0
4232,283,11.0,12,263.0,0,Engineering,0
4233,283,11.0,13,264.0,0,Engineering,0
4234,283,11.0,14,265.0,0,Engineering,0
4235,283,11.0,15,266.0,0,Engineering,0
4236,283,11.0,16,267.0,0,Engineering,0
4237,283,11.0,17,268.0,0,Engineering,0
4238,283,11.0,18,269.0,1,Engineering,0
4239,283,11.0,19,270.0,0,Engineering,0
4240,283,11.0,20,271.0,0,Engineering,0
4241,283,11.0,21,272.0,0,Engineering,0
4263,285,13.0,1,252.0,0,Engineering,0
4264,285,13.0,2,253.0,1,Engineering,0
4265,285,13.0,3,254.0,0,Engineering,0
4266,285,13.0,4,255.0,0,Engineering,0
4267,285,13.0,5,256.0,0,Engineering,0
4268,285,13.0,6,257.0,0,Engineering,0
4269,285,13.0,7,258.0,0,Engineering,0
4270,285,13.0,8,259.0,0,Engineering,0
4271,285,13.0,9,260.0,1,Engineering,0
4272,285,13.0,10,261.0,0,Engineering,0
4273,285,13.0,11,262.0,0,Engineering,0
4274,285,13.0,12,263.0,0,Engineering,0
4275,285,13.0,13,264.0,0,Engineering,0
4276,285,13.0,14,265.0,0,Engineering,0
4277,285,13.0,15,266.0,0,Engineering,0
4278,285,13.0,16,267.0,0,Engineering,0
4279,285,13.0,17,268.0,0,Engineering,0
4280,285,13.0,18,269.0,0,Engineering,0
4281,285,13.0,19,270.0,0,Engineering,0
4282,285,13.0,20,271.0,0,Engineering,0
4283,285,13.0,21,272.0,0,Engineering,0
4676,310,3.0,1,294.0,0,Engineering,0
4677,310,3.0,2,295.0,0,Engineering,0
4678,310,3.0,3,296.0,0,Engineering,0
4679,310,3.0,4,297.0,1,Engineering,0
4680,310,3.0,5,298.0,0,Engineering,0
4681,310,3.0,6,299.0,0,Engineering,0
4682,310,3.0,7,300.0,0,Engineering,0
4683,310,3.0,8,301.0,0,Engineering,0
4684,310,3.0,10,302.0,0,Engineering,0
4685,310,3.0,11,303.0,0,Engineering,0
4686,310,3.0,12,304.0,0,Engineering,0
4687,310,3.0,13,305.0,0,Engineering,0
4688,310,3.0,14,306.0,0,Engineering,0
4689,310,3.0,15,307.0,0,Engineering,0
4746,315,8.0,1,294.0,0,Engineering,0
4747,315,8.0,2,295.0,0,Engineering,0
4748,315,8.0,3,296.0,0,Engineering,0
4749,315,8.0,4,297.0,0,Engineering,0
4750,315,8.0,5,298.0,0,Engineering,0
4751,315,8.0,6,299.0,0,Engineering,0
4752,315,8.0,7,300.0,0,Engineering,0
4753,315,8.0,8,301.0,0,Engineering,0
4754,315,8.0,10,302.0,0,Engineering,0
4755,315,8.0,11,303.0,0,Engineering,0
4756,315,8.0,12,304.0,0,Engineering,0
4757,315,8.0,13,305.0,1,Engineering,0
4758,315,8.0,14,306.0,1,Engineering,0
4759,315,8.0,15,307.0,0,Engineering,0
4853,323,2.0,1,332.0,1,Engineering,0
4854,323,2.0,2,333.0,1,Engineering,0
4855,323,2.0,3,334.0,0,Engineering,0
4856,323,2.0,4,335.0,0,Engineering,0
4857,323,2.0,5,336.0,0,Engineering,0
4858,323,2.0,6,337.0,0,Engineering,0
4859,323,2.0,7,338.0,0,Engineering,0
4860,323,2.0,8,339.0,1,Engineering,0
4861,323,2.0,9,340.0,0,Engineering,0
4916,330,9.0,1,332.0,0,Engineering,0
4917,330,9.0,2,333.0,1,Engineering,0
4918,330,9.0,3,334.0,0,Engineering,0
4919,330,9.0,4,335.0,0,Engineering,0
4920,330,9.0,5,336.0,0,Engineering,0
4921,330,9.0,6,337.0,0,Engineering,0
4922,330,9.0,7,338.0,0,Engineering,0
4923,330,9.0,8,339.0,0,Engineering,0
4924,330,9.0,9,340.0,0,Engineering,0
4984,337,6.0,1,322.0,1,Engineering,0
4985,337,6.0,2,323.0,0,Engineering,0
4986,337,6.0,3,324.0,0,Engineering,0
4987,337,6.0,4,325.0,1,Engineering,0
4988,337,6.0,5,326.0,1,Engineering,0
4989,337,6.0,6,327.0,0,Engineering,0
4990,337,6.0,7,328.0,0,Engineering,0
4991,337,6.0,8,329.0,0,Engineering,0
4992,337,6.0,9,330.0,0,Engineering,0
4993,337,6.0,10,331.0,0,Engineering,0
4994,338,7.0,1,322.0,0,Engineering,0
4995,338,7.0,2,323.0,0,Engineering,0
4996,338,7.0,3,324.0,0,Engineering,0
4997,338,7.0,4,325.0,1,Engineering,0
4998,338,7.0,5,326.0,1,Engineering,0
4999,338,7.0,6,327.0,0,Engineering,0
5000,338,7.0,7,328.0,0,Engineering,0
5001,338,7.0,8,329.0,0,Engineering,0
5002,338,7.0,9,330.0,0,Engineering,0
5003,338,7.0,10,331.0,0,Engineering,0
5424,363,3.0,1,341.0,0,Engineering,0
5425,363,3.0,2,342.0,0,Engineering,0
5426,363,3.0,3,343.0,0,Engineering,0
5427,363,3.0,4,344.0,0,Engineering,0
5428,363,3.0,5,345.0,0,Engineering,0
5429,363,3.0,6,346.0,0,Engineering,0
5430,363,3.0,7,347.0,0,Engineering,0
5431,363,3.0,8,348.0,1,Engineering,0
5432,363,3.0,9,349.0,0,Engineering,0
5433,363,3.0,10,350.0,0,Engineering,0
5434,363,3.0,11,351.0,0,Engineering,0
5435,363,3.0,12,352.0,1,Engineering,0
5436,363,3.0,13,353.0,0,Engineering,0
5437,363,3.0,14,354.0,0,Engineering,0
5438,363,3.0,15,355.0,0,Engineering,0
5439,363,3.0,16,356.0,0,Engineering,0
5440,363,3.0,17,357.0,0,Engineering,0
5441,363,3.0,18,358.0,0,Engineering,0
5442,363,3.0,19,359.0,0,Engineering,0
5443,363,3.0,20,360.0,0,Engineering,0
6194,403,7.0,1,379.0,0,Engineering,0
6195,403,7.0,2,380.0,0,Engineering,0
6196,403,7.0,3,381.0,0,Engineering,0
6197,403,7.0,4,382.0,0,Engineering,0
6198,403,7.0,5,383.0,0,Engineering,0
6199,403,7.0,6,384.0,0,Engineering,0
6200,403,7.0,7,385.0,0,Engineering,0
6201,403,7.0,8,386.0,0,Engineering,0
6202,403,7.0,9,387.0,0,Engineering,0
6203,403,7.0,10,388.0,0,Engineering,0
6204,403,7.0,11,389.0,0,Engineering,0
6205,403,7.0,12,390.0,0,Engineering,0
6206,403,7.0,13,391.0,0,Engineering,0
6207,403,7.0,14,392.0,0,Engineering,0
6208,403,7.0,15,393.0,1,Engineering,0
6209,403,7.0,16,394.0,0,Engineering,0
6210,403,7.0,17,395.0,0,Engineering,0
6211,403,7.0,18,396.0,0,Engineering,0
6212,404,8.0,1,379.0,0,Engineering,0
6213,404,8.0,2,380.0,0,Engineering,0
6214,404,8.0,3,381.0,0,Engineering,0
6215,404,8.0,4,382.0,1,Engineering,0
6216,404,8.0,5,383.0,1,Engineering,0
6217,404,8.0,6,384.0,1,Engineering,0
6218,404,8.0,7,385.0,1,Engineering,0
6219,404,8.0,8,386.0,0,Engineering,0
6220,404,8.0,9,387.0,1,Engineering,0
6221,404,8.0,10,388.0,0,Engineering,0
6222,404,8.0,11,389.0,1,Engineering,0
6223,404,8.0,12,390.0,1,Engineering,0
6224,404,8.0,13,391.0,0,Engineering,0
6225,404,8.0,14,392.0,1,Engineering,0
6226,404,8.0,15,393.0,0,Engineering,0
6227,404,8.0,16,394.0,1,Engineering,0
6228,404,8.0,17,395.0,0,Engineering,0
6229,404,8.0,18,396.0,0,Engineering,0
6302,409,13.0,1,379.0,0,Engineering,0
6303,409,13.0,2,380.0,1,Engineering,0
6304,409,13.0,3,381.0,1,Engineering,0
6305,409,13.0,4,382.0,0,Engineering,0
6306,409,13.0,5,383.0,0,Engineering,0
6307,409,13.0,6,384.0,1,Engineering,0
6308,409,13.0,7,385.0,1,Engineering,0
6309,409,13.0,8,386.0,0,Engineering,0
6310,409,13.0,9,387.0,0,Engineering,0
6311,409,13.0,10,388.0,0,Engineering,0
6312,409,13.0,11,389.0,1,Engineering,0
6313,409,13.0,12,390.0,0,Engineering,0
6314,409,13.0,13,391.0,0,Engineering,0
6315,409,13.0,14,392.0,0,Engineering,0
6316,409,13.0,15,393.0,0,Engineering,0
6317,409,13.0,16,394.0,0,Engineering,0
6318,409,13.0,17,395.0,0,Engineering,0
6319,409,13.0,18,396.0,0,Engineering,0
6488,424,3.0,1,416.0,1,Engineering,0
6489,424,3.0,2,417.0,0,Engineering,0
6490,424,3.0,3,418.0,0,Engineering,0
6491,424,3.0,4,419.0,0,Engineering,0
6492,424,3.0,5,420.0,1,Engineering,0
6493,424,3.0,6,421.0,0,Engineering,0
6846,461,2.0,1,454.0,0,Engineering,0
6847,461,2.0,2,455.0,0,Engineering,0
6848,461,2.0,3,456.0,0,Engineering,0
6849,461,2.0,4,457.0,0,Engineering,0
6850,461,2.0,5,458.0,0,Engineering,0
6851,461,2.0,6,459.0,0,Engineering,0
6852,462,3.0,1,454.0,0,Engineering,0
6853,462,3.0,2,455.0,0,Engineering,0
6854,462,3.0,3,456.0,0,Engineering,0
6855,462,3.0,4,457.0,0,Engineering,0
6856,462,3.0,5,458.0,1,Engineering,0
6857,462,3.0,6,459.0,0,Engineering,0
6966,472,7.0,1,481.0,0,Engineering,0
6967,472,7.0,2,482.0,1,Engineering,0
6968,472,7.0,3,483.0,0,Engineering,0
6969,472,7.0,4,484.0,0,Engineering,0
6970,472,7.0,5,485.0,0,Engineering,0
6971,472,7.0,6,486.0,0,Engineering,0
6972,472,7.0,7,487.0,0,Engineering,0
6973,472,7.0,8,488.0,0,Engineering,0
6974,472,7.0,9,489.0,0,Engineering,0
6975,472,7.0,10,490.0,0,Engineering,0
6976,472,7.0,11,491.0,0,Engineering,0
6977,472,7.0,12,492.0,1,Engineering,0
6978,472,7.0,13,493.0,0,Engineering,0
6979,472,7.0,14,494.0,0,Engineering,0
6980,472,7.0,15,495.0,0,Engineering,0
7041,477,12.0,1,481.0,0,Engineering,0
7042,477,12.0,2,482.0,0,Engineering,0
7043,477,12.0,3,483.0,0,Engineering,0
7044,477,12.0,4,484.0,0,Engineering,0
7045,477,12.0,5,485.0,0,Engineering,0
7046,477,12.0,6,486.0,0,Engineering,0
7047,477,12.0,7,487.0,0,Engineering,0
7048,477,12.0,8,488.0,0,Engineering,0
7049,477,12.0,9,489.0,0,Engineering,0
7050,477,12.0,10,490.0,0,Engineering,0
7051,477,12.0,11,491.0,0,Engineering,0
7052,477,12.0,12,492.0,0,Engineering,0
7053,477,12.0,13,493.0,0,Engineering,0
7054,477,12.0,14,494.0,0,Engineering,0
7055,477,12.0,15,495.0,0,Engineering,0
7086,480,16.0,1,481.0,0,Engineering,0
7087,480,16.0,2,482.0,0,Engineering,0
7088,480,16.0,3,483.0,0,Engineering,0
7089,480,16.0,4,484.0,0,Engineering,0
7090,480,16.0,5,485.0,0,Engineering,0
7091,480,16.0,6,486.0,0,Engineering,0
7092,480,16.0,7,487.0,0,Engineering,0
7093,480,16.0,8,488.0,1,Engineering,0
7094,480,16.0,9,489.0,1,Engineering,0
7095,480,16.0,10,490.0,0,Engineering,0
7096,480,16.0,11,491.0,0,Engineering,0
7097,480,16.0,12,492.0,1,Engineering,0
7098,480,16.0,13,493.0,0,Engineering,0
7099,480,16.0,14,494.0,0,Engineering,0
7100,480,16.0,15,495.0,0,Engineering,0
7326,496,1.0,1,502.0,0,Engineering,0
7327,496,1.0,2,503.0,0,Engineering,0
7328,496,1.0,4,504.0,0,Engineering,0
7329,496,1.0,5,505.0,1,Engineering,0
7330,496,1.0,6,506.0,0,Engineering,0
7331,496,1.0,7,507.0,0,Engineering,0
7332,496,1.0,8,508.0,0,Engineering,0
7368,502,1.0,1,496.0,0,Engineering,0
7369,502,1.0,2,497.0,0,Engineering,0
7370,502,1.0,3,498.0,0,Engineering,0
7371,502,1.0,4,499.0,0,Engineering,0
7372,502,1.0,5,500.0,0,Engineering,0
7373,502,1.0,6,501.0,0,Engineering,0
7380,504,4.0,1,496.0,0,Engineering,0
7381,504,4.0,2,497.0,0,Engineering,0
7382,504,4.0,3,498.0,0,Engineering,0
7383,504,4.0,4,499.0,1,Engineering,0
7384,504,4.0,5,500.0,0,Engineering,0
7385,504,4.0,6,501.0,1,Engineering,0
7454,511,3.0,1,531.0,0,Engineering,0
7455,511,3.0,2,532.0,0,Engineering,0
7456,511,3.0,3,533.0,0,Engineering,0
7457,511,3.0,4,534.0,1,Engineering,0
7458,511,3.0,5,535.0,1,Engineering,0
7459,511,3.0,6,536.0,0,Engineering,0
7460,511,3.0,7,537.0,0,Engineering,0
7461,511,3.0,8,538.0,0,Engineering,0
7462,511,3.0,9,539.0,0,Engineering,0
7463,511,3.0,10,540.0,0,Engineering,0
7464,511,3.0,11,541.0,0,Engineering,0
7465,511,3.0,12,542.0,1,Engineering,0
7466,511,3.0,13,543.0,0,Engineering,0
7467,511,3.0,14,544.0,0,Engineering,0
7468,511,3.0,15,545.0,0,Engineering,0
7469,511,3.0,16,546.0,0,Engineering,0
7470,511,3.0,17,547.0,0,Engineering,0
7471,511,3.0,18,548.0,1,Engineering,0
7472,511,3.0,19,549.0,0,Engineering,0
7473,511,3.0,20,550.0,0,Engineering,0
7474,511,3.0,21,551.0,0,Engineering,0
7475,511,3.0,22,552.0,0,Engineering,0
7850,529,21.0,1,531.0,0,Engineering,0
7851,529,21.0,2,532.0,1,Engineering,0
7852,529,21.0,3,533.0,0,Engineering,0
7853,529,21.0,4,534.0,1,Engineering,0
7854,529,21.0,5,535.0,0,Engineering,0
7855,529,21.0,6,536.0,0,Engineering,0
7856,529,21.0,7,537.0,0,Engineering,0
7857,529,21.0,8,538.0,0,Engineering,0
7858,529,21.0,9,539.0,0,Engineering,0
7859,529,21.0,10,540.0,0,Engineering,0
7860,529,21.0,11,541.0,0,Engineering,0
7861,529,21.0,12,542.0,0,Engineering,0
7862,529,21.0,13,543.0,0,Engineering,0
7863,529,21.0,14,544.0,0,Engineering,0
7864,529,21.0,15,545.0,0,Engineering,0
7865,529,21.0,16,546.0,0,Engineering,0
7866,529,21.0,17,547.0,0,Engineering,0
7867,529,21.0,18,548.0,0,Engineering,0
7868,529,21.0,19,549.0,0,Engineering,0
7869,529,21.0,20,550.0,0,Engineering,0
7870,529,21.0,21,551.0,0,Engineering,0
7871,529,21.0,22,552.0,0,Engineering,0
7872,530,22.0,1,531.0,0,Engineering,0
7873,530,22.0,2,532.0,0,Engineering,0
7874,530,22.0,3,533.0,0,Engineering,0
7875,530,22.0,4,534.0,1,Engineering,0
7876,530,22.0,5,535.0,0,Engineering,0
7877,530,22.0,6,536.0,0,Engineering,0
7878,530,22.0,7,537.0,0,Engineering,0
7879,530,22.0,8,538.0,0,Engineering,0
7880,530,22.0,9,539.0,0,Engineering,0
7881,530,22.0,10,540.0,0,Engineering,0
7882,530,22.0,11,541.0,0,Engineering,0
7883,530,22.0,12,542.0,0,Engineering,0
7884,530,22.0,13,543.0,0,Engineering,0
7885,530,22.0,14,544.0,1,Engineering,0
7886,530,22.0,15,545.0,0,Engineering,0
7887,530,22.0,16,546.0,0,Engineering,0
7888,530,22.0,17,547.0,0,Engineering,0
